78.8318,6.00514
34.8563,20.3068
13.4639,36.1609
25.9322,37.5968
87.9562,4.43163
37.7145,63.0366
82.7858,31.9729
48.6632,42.5105
95.527,79.0695
35.2038,71.3757
36.238,84.194
7.84863,38.3021
88.0499,17.4064
96.8732,21.8662
0.350334,79.2655
85.2707,17.7483
38.0551,79.1822
15.3431,20.127
57.7238,51.519
55.9506,41.2753
4.31185,45.6799
77.6528,93.6651
36.1756,87.0976
66.1671,26.316
97.6916,31.7026
15.8966,1.3709
39.673,33.9296
51.336,23.7452
45.6114,27.7229
6.98839,48.2092
65.9574,45.9618
25.144,92.2591
12.386,4.01255
55.5315,40.4871
81.7624,70.1098
15.7898,11.4821
5.14724,86.0742
73.1719,93.4426
19.7585,41.3228
73.0254,39.339
40.7099,17.4501
51.3798,88.922
12.6673,80.3829
8.10573,2.71575
50.9249,58.2787
4.2405,15.0941
7.35317,16.8823
20.8949,29.3845
69.8716,19.7392
89.849,76.4264
87.9086,51.6339
37.7081,5.63878
99.0813,93.0558
34.3786,10.88
50.219,18.8398
36.29,7.40402
96.326,90.9289
71.3118,87.6697
90.3855,8.99331
67.272,79.4175
94.5116,41.3104
58.1927,71.5125
0.896994,1.86479
21.604,79.0876
55.514,70.7685
22.4025,11.453
17.0918,43.4226
36.4784,60.1106
70.9906,16.1732
35.013,70.857
78.261,21.2096
12.1385,71.303
58.9727,74.5871
83.5804,83.4503
62.8678,49.3582
90.6685,50.8524
22.3649,57.3794
59.2442,48.8612
27.9488,23.2619
94.0305,80.8482
92.3012,83.4629
26.8854,16.4329
76.5435,9.39302
25.5662,63.3638
34.2208,47.5341
68.7437,60.5792
31.8821,12.4818
87.0689,80.8822
64.3325,90.8548
40.213,70.6492
21.5016,27.2002
84.5796,30.8815
79.7427,43.8665
67.1284,43.8238
24.672,7.69158
91.1544,61.1589
77.5918,16.9732
26.3662,18.0399
81.4037,54.1353
1.66945,51.9324
12.5116,15.6245
28.1064,70.4132
51.2954,44.3937
35.2485,15.1752
85.8245,15.6278
42.8281,75.4615
6.34299,7.3261
51.1926,27.4077
71.2315,86.0857
93.7773,18.3211
79.48,95.9035
12.8766,84.9318
2.97165,57.0718
11.2071,39.2428
91.1752,84.3754
99.9999,12.8766
83.2897,3.68678
48.0805,28.1063
43.2815,34.5851
50.213,83.329
58.7905,29.106
36.4321,93.041
20.4487,65.1334
51.2192,87.6248
5.94585,91.6802
87.5836,44.9965
29.9282,85.4258
42.4976,0.460287
39.7031,32.8999
17.2753,53.7047
66.5813,30.8784
34.5651,17.2752
45.3815,49.8711
84.4562,82.6456
65.9746,88.663
17.769,34.6691
27.7101,24.7651
89.8985,54.2012
41.8259,48.1589
39.8391,41.1177
86.1142,47.7718
33.1976,27.4227
27.883,16.0424
48.9423,75.6952
29.3999,67.5861
98.4645,66.2176
83.4928,95.9813
45.8523,33.0296
15.6753,28.8743
17.5373,30.3085
64.9776,81.6499
6.41491,35.3063
89.5075,92.6877
40.8466,96.3134
37.4311,31.3334
79.1052,80.6857
8.10837,23.5453
39.5877,12.3028
87.998,35.9914
3.57749,88.53
54.7476,17.3979
13.3792,2.04198
35.0716,38.2404
67.1147,59.2315
89.5399,50.7469
32.3967,84.652
19.9583,54.5175
47.2053,38.8116
35.125,9.46578
40.7992,88.0519
68.7375,72.5562
96.1014,19.9044
32.2071,76.8459
12.8372,35.6891
24.2191,20.2051
37.603,16.4147
18.4567,78.9667
17.2071,50.9822
10.2137,53.5283
4.27519,84.3218
68.9737,99.7536
54.2711,36.6719
75.4835,88.932
98.3978,1.4764
89.5283,10.6086
83.1647,39.197
59.1013,58.2658
35.1117,79.2662
14.9553,91.3085
11.5136,47.9489
64.3637,39.1744
18.1411,49.1166
0.09883,82.8204
36.3487,35.3482
19.6699,10.3125
10.0661,40.6239
77.2958,88.6437
77.5757,64.3373
65.8137,52.7793
63.3879,75.9735
15.1704,55.3419
13.6077,46.5527
25.8188,74.2718
65.5803,48.7194
96.6683,40.7741
79.9485,77.0939
26.2105,61.032
43.8523,98.0895
33.4377,26.3093
36.6218,80.201
20.8249,53.1076
41.7513,46.6879
11.0252,98.1207
50.9,19.327
95.3004,76.8388
32.1808,14.2879
60.8406,10.4709
84.7426,45.7885
94.5079,86.6594
27.4335,50.3229
27.4167,91.1762
52.2081,7.38196
5.47149,53.6272
79.9365,96.0605
76.2615,38.9092
92.0168,16.5583
63.2463,97.0864
95.2071,33.7681
53.0951,74.2715
51.1103,46.1071
60.3951,48.3955
58.8664,83.2911
29.0796,21.2357
7.8951,43.609
93.9319,23.5874
14.7636,35.3286
42.7106,21.3487
74.9759,66.9718
63.0322,48.1821
87.0913,54.9124
71.4708,39.2938
36.3802,79.1081
12.8762,34.7171
8.98853,31.5873
77.6944,65.9713
14.3669,60.0988
43.3899,38.0895
59.3252,73.2333
16.8423,72.4695
96.0569,67.2203
2.54887,10.7743
32.123,10.8205
77.7922,45.2595
93.4415,7.09888
62.0113,40.8245
80.1182,80.5328
59.6409,33.4821
68.1992,16.4984
48.0857,72.5171
38.4885,77.1877
37.2866,25.7801
63.8696,52.8554
26.0886,80.6765
53.1459,23.1947
90.415,42.931
53.7052,49.2028
60.0233,92.9638
38.2233,85.8282
92.9271,37.8156
78.64,31.6648
12.1976,54.9384
88.4205,58.7583
75.2567,71.8385
44.3556,56.6197
33.8075,23.3424
49.1225,82.8441
35.6994,71.094
51.7705,12.992
36.1867,61.7881
4.71904,4.91642
54.1192,26.6017
19.5655,58.4243
44.2525,14.1426
51.9581,57.7888
89.4536,37.1795
92.118,30.5982
89.3564,1.65125
73.4898,80.5385
37.1582,64.6131
87.9555,17.8454
0.689466,70.9657
42.0597,37.078
50.07,36.3889
98.177,93.8302
98.7466,86.2567
12.8584,2.89603
61.3203,52.8659
67.0084,32.4239
90.2128,5.57276
42.7523,18.9665
49.5647,79.6664
81.3177,34.8703
15.4088,38.9212
3.5343,54.8074
72.6528,52.567
23.5327,91.4898
28.5678,73.3422
9.73115,65.5924
59.4226,78.6378
64.8945,7.90814
10.8042,58.1692
11.0351,77.7529
10.1768,72.1245
77.6972,78.0435
97.0101,0.389583
80.056,20.4495
55.3198,46.5748
85.4959,61.3736
16.181,70.7285
23.2955,89.0302
80.52,88.8338
62.1761,46.8282
12.4206,9.08781
87.7256,71.9072
79.8153,71.8432
30.0124,52.6201
30.3729,90.6195
62.744,41.0475
19.091,40.5498
40.9393,40.4412
60.8907,16.1011
62.6759,20.9953
82.369,16.2105
86.939,48.1718
37.202,98.55
87.3838,10.2346
57.0628,17.722
26.8099,49.5599
21.4671,69.4834
41.3266,14.5354
